product_id,product_name,brand_id,brand_name,seller_id,seller_name,price_current,price_original,sold_count,review_count,in_stock,rating_score,location,product_url,snapshot_date
P-Ne-Co-21,Nestle Coffee,B-Nestle,Nestle,S-14,Nestle Official Store,191993.0,203074.91,1233,2429,True,4.45,Thailand,,2026-03-01
P-An-Po-22,Anker Power Bank,B-Anker,Anker,S-31,Anker Official Store,784351.68,945678.22,527,1433,True,4.45,Thailand,,2026-03-01
P-Ne-Ce-23,Nestle Cereal,B-Nestle,Nestle,S-45,Nestle Official Store,144592.69,186133.96,3426,513,True,4.84,Vietnam,,2026-03-01
P-JB-Ea-24,JBL Earbuds,B-JBL,JBL,S-47,JBL Official Store,1340763.21,1407355.78,505,1294,True,4.01,Vietnam,,2026-03-01
P-An-US-25,Anker USB-C Cable,B-Anker,Anker,S-46,Anker Official Store,269391.22,280990.6,2093,1849,True,4.36,Malaysia,,2026-03-01
P-Ne-Ch-26,Nestle Chocolate Drink,B-Nestle,Nestle,S-49,Nestle Official Store,135756.21,160208.29,836,1898,True,4.43,Vietnam,,2026-03-01
P-JB-He-27,JBL Headphones,B-JBL,JBL,S-48,JBL Official Store,1532422.57,1878880.12,3979,16,True,4.55,Malaysia,,2026-03-01
P-Pa-Cl-28,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-48,Paula's Choice Official Store,600760.44,774015.4,4892,86,True,4.7,Thailand,,2026-03-01
P-Lo-Wi-29,Logitech Wireless Mouse,B-Logitech,Logitech,S-29,Logitech Official Store,507925.47,552638.74,1555,1474,True,4.25,Malaysia,,2026-03-01
P-JB-Bl-30,JBL Bluetooth Speaker,B-JBL,JBL,S-13,JBL Official Store,1689990.69,1895737.76,3305,560,True,4.09,Malaysia,,2026-03-01
P-JB-He-31,JBL Headphones,B-JBL,JBL,S-45,JBL Official Store,1763462.29,2158899.85,4794,79,True,4.42,Vietnam,,2026-03-01
P-An-Ch-32,Anker Charger,B-Anker,Anker,S-29,Anker Official Store,506647.81,526898.75,1217,1508,True,4.29,Vietnam,,2026-03-01
P-Ne-Ce-33,Nestle Cereal,B-Nestle,Nestle,S-5,Nestle Official Store,182737.19,188647.97,3316,1114,True,4.45,Thailand,,2026-03-01
P-Ne-Ch-34,Nestle Chocolate Drink,B-Nestle,Nestle,S-2,Nestle Official Store,115234.4,127540.8,546,1893,True,4.11,Malaysia,,2026-03-01
P-Pa-Cl-35,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,756499.8,895930.07,1573,2211,True,4.25,Thailand,,2026-03-01
P-An-US-36,Anker USB-C Cable,B-Anker,Anker,S-15,Anker Official Store,288122.93,333382.59,926,1551,True,4.16,Vietnam,,2026-03-01
P-Lo-We-37,Logitech Webcam,B-Logitech,Logitech,S-18,Logitech Official Store,1072696.9,1195441.93,972,1314,True,4.05,Thailand,,2026-03-01
P-Pa-Se-38,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-13,Paula's Choice Official Store,733126.03,750703.9,1583,1600,True,4.18,Vietnam,,2026-03-01
P-Ne-Ce-39,Nestle Cereal,B-Nestle,Nestle,S-40,Nestle Official Store,133147.73,154832.12,4974,874,True,4.26,Vietnam,,2026-03-01
P-Pa-Cl-40,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-34,Paula's Choice Official Store,653400.01,810623.38,4100,851,True,4.81,Thailand,,2026-03-01
P-An-US-41,Anker USB-C Cable,B-Anker,Anker,S-49,Anker Official Store,278183.78,341171.2,3476,1647,True,4.97,Malaysia,,2026-03-01
P-Pa-Cl-42,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-39,Paula's Choice Official Store,681663.68,833161.47,3481,1305,True,4.28,Vietnam,,2026-03-01
P-An-Po-43,Anker Power Bank,B-Anker,Anker,S-32,Anker Official Store,714405.03,806119.52,2240,791,True,4.6,Vietnam,,2026-03-01
P-Lo-We-44,Logitech Webcam,B-Logitech,Logitech,S-10,Logitech Official Store,960870.52,1225835.96,3360,1962,True,4.02,Vietnam,,2026-03-01
P-An-US-45,Anker USB-C Cable,B-Anker,Anker,S-17,Anker Official Store,283054.12,327042.44,991,1947,True,4.38,Malaysia,,2026-03-01
P-JB-Bl-46,JBL Bluetooth Speaker,B-JBL,JBL,S-23,JBL Official Store,2411983.58,2595710.6,3454,2128,True,4.25,Malaysia,,2026-03-01
P-Pa-Mo-47,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-47,Paula's Choice Official Store,862188.0,1101963.33,4871,2347,True,4.64,Vietnam,,2026-03-01
P-Pa-Se-48,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-24,Paula's Choice Official Store,1014065.49,1136326.61,4622,2258,True,4.06,Vietnam,,2026-03-01
P-Ne-Ch-49,Nestle Chocolate Drink,B-Nestle,Nestle,S-29,Nestle Official Store,125893.04,153305.63,4579,599,True,4.39,Vietnam,,2026-03-01
P-Pa-Se-50,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-27,Paula's Choice Official Store,789760.99,919050.23,3708,1819,True,4.72,Vietnam,,2026-03-01
P-Ne-Co-51,Nestle Coffee,B-Nestle,Nestle,S-13,Nestle Official Store,175155.54,218867.9,4087,978,True,4.26,Thailand,,2026-03-01
P-Lo-Ke-52,Logitech Keyboard,B-Logitech,Logitech,S-14,Logitech Official Store,882410.69,978894.35,2802,1438,True,4.55,Vietnam,,2026-03-01
P-Ne-Ch-53,Nestle Chocolate Drink,B-Nestle,Nestle,S-47,Nestle Official Store,118638.07,134326.37,3474,632,True,4.72,Malaysia,,2026-03-01
P-An-Ch-54,Anker Charger,B-Anker,Anker,S-46,Anker Official Store,479664.87,615725.53,2087,668,True,4.55,Vietnam,,2026-03-01
P-Pa-Se-55,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-40,Paula's Choice Official Store,900266.7,1081533.24,2775,913,True,4.48,Vietnam,,2026-03-01
P-JB-Bl-56,JBL Bluetooth Speaker,B-JBL,JBL,S-29,JBL Official Store,1918839.64,2370966.1,359,2102,True,4.78,Malaysia,,2026-03-01
P-JB-Ea-57,JBL Earbuds,B-JBL,JBL,S-16,JBL Official Store,1271006.41,1501158.07,1833,1103,True,4.75,Vietnam,,2026-03-01
P-Ne-Ce-58,Nestle Cereal,B-Nestle,Nestle,S-37,Nestle Official Store,161553.86,195832.78,4454,2307,True,4.4,Vietnam,,2026-03-01
P-Ne-Ch-59,Nestle Chocolate Drink,B-Nestle,Nestle,S-42,Nestle Official Store,154811.23,193964.66,4957,186,True,4.67,Vietnam,,2026-03-01
P-JB-He-60,JBL Headphones,B-JBL,JBL,S-44,JBL Official Store,1685012.03,1879836.48,225,1898,True,4.27,Malaysia,,2026-03-01
P-Pa-Se-61,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-9,Paula's Choice Official Store,1014617.67,1054765.8,2838,1229,True,4.0,Vietnam,,2026-03-01
P-Lo-We-62,Logitech Webcam,B-Logitech,Logitech,S-32,Logitech Official Store,996845.98,1245797.3,2211,920,True,4.27,Vietnam,,2026-03-01
P-Pa-Cl-63,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-19,Paula's Choice Official Store,761409.98,834490.51,4452,1443,True,4.51,Malaysia,,2026-03-01
P-Ne-Co-64,Nestle Coffee,B-Nestle,Nestle,S-20,Nestle Official Store,178263.54,184436.59,4925,1797,True,4.02,Malaysia,,2026-03-01
P-Lo-Wi-65,Logitech Wireless Mouse,B-Logitech,Logitech,S-9,Logitech Official Store,468503.93,482874.4,1595,2218,True,4.87,Thailand,,2026-03-01
P-Ne-Co-66,Nestle Coffee,B-Nestle,Nestle,S-30,Nestle Official Store,195994.42,242987.46,4277,648,True,4.47,Vietnam,,2026-03-01
P-Lo-Wi-67,Logitech Wireless Mouse,B-Logitech,Logitech,S-7,Logitech Official Store,491637.51,543430.38,3242,1526,True,4.53,Thailand,,2026-03-01
P-Ne-Ce-68,Nestle Cereal,B-Nestle,Nestle,S-23,Nestle Official Store,165312.66,212921.04,3817,94,True,4.36,Thailand,,2026-03-01
P-Ne-Ch-69,Nestle Chocolate Drink,B-Nestle,Nestle,S-16,Nestle Official Store,119170.01,146621.59,2060,407,True,4.98,Vietnam,,2026-03-01
P-An-US-70,Anker USB-C Cable,B-Anker,Anker,S-15,Anker Official Store,300708.99,362400.73,1156,288,True,4.16,Thailand,,2026-03-01
P-Pa-Se-71,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-13,Paula's Choice Official Store,922733.45,954112.14,1886,404,True,4.24,Vietnam,,2026-03-01
P-An-Ch-72,Anker Charger,B-Anker,Anker,S-1,Anker Official Store,520549.0,630160.52,3182,1901,True,4.37,Thailand,,2026-03-01
P-An-Po-73,Anker Power Bank,B-Anker,Anker,S-9,Anker Official Store,671811.03,693421.67,2743,656,True,4.57,Thailand,,2026-03-01
P-JB-Ea-74,JBL Earbuds,B-JBL,JBL,S-37,JBL Official Store,1113307.95,1183873.52,1558,1005,True,4.67,Thailand,,2026-03-01
P-Pa-Se-75,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-14,Paula's Choice Official Store,977502.84,998428.38,3434,401,True,4.17,Malaysia,,2026-03-01
P-Ne-Ce-76,Nestle Cereal,B-Nestle,Nestle,S-13,Nestle Official Store,161702.29,172717.44,244,1309,True,4.42,Thailand,,2026-03-01
P-An-Po-77,Anker Power Bank,B-Anker,Anker,S-40,Anker Official Store,854810.0,1009428.77,2402,596,True,4.37,Thailand,,2026-03-01
P-Ne-Ch-78,Nestle Chocolate Drink,B-Nestle,Nestle,S-18,Nestle Official Store,109177.46,117485.67,4536,2336,True,4.75,Malaysia,,2026-03-01
P-Ne-Co-79,Nestle Coffee,B-Nestle,Nestle,S-26,Nestle Official Store,185892.36,219449.18,1414,2129,True,4.74,Thailand,,2026-03-01
P-Lo-We-80,Logitech Webcam,B-Logitech,Logitech,S-38,Logitech Official Store,1125519.93,1437128.78,2016,573,True,4.0,Thailand,,2026-03-01
P-Ne-Ch-81,Nestle Chocolate Drink,B-Nestle,Nestle,S-8,Nestle Official Store,113246.81,119558.56,3056,998,True,4.26,Vietnam,,2026-03-01
P-Ne-Co-82,Nestle Coffee,B-Nestle,Nestle,S-49,Nestle Official Store,174170.47,204145.49,1733,445,True,4.53,Malaysia,,2026-03-01
P-An-US-83,Anker USB-C Cable,B-Anker,Anker,S-48,Anker Official Store,267779.13,324636.17,3521,1648,True,4.57,Malaysia,,2026-03-01
P-Pa-Mo-84,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-16,Paula's Choice Official Store,910695.5,1086980.13,269,561,True,4.68,Malaysia,,2026-03-01
P-Ne-Co-85,Nestle Coffee,B-Nestle,Nestle,S-15,Nestle Official Store,169267.62,186366.81,341,1081,True,4.13,Vietnam,,2026-03-01
P-Pa-Se-86,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-26,Paula's Choice Official Store,984160.67,1149965.87,4977,380,True,4.35,Thailand,,2026-03-01
P-Pa-Se-87,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-41,Paula's Choice Official Store,913089.98,1136294.46,1361,497,True,4.79,Vietnam,,2026-03-01
P-An-US-88,Anker USB-C Cable,B-Anker,Anker,S-45,Anker Official Store,235709.02,277742.49,3983,2027,True,4.18,Thailand,,2026-03-01
P-JB-Ea-89,JBL Earbuds,B-JBL,JBL,S-2,JBL Official Store,2003372.0,2361959.3,2092,1259,True,4.75,Malaysia,,2026-03-01
P-Ne-Ce-90,Nestle Cereal,B-Nestle,Nestle,S-19,Nestle Official Store,125070.98,149145.99,4065,1451,True,4.31,Malaysia,,2026-03-01
P-Lo-We-91,Logitech Webcam,B-Logitech,Logitech,S-32,Logitech Official Store,912641.03,1073544.11,2764,1522,True,4.68,Thailand,,2026-03-01
P-Lo-We-92,Logitech Webcam,B-Logitech,Logitech,S-17,Logitech Official Store,1097093.01,1397378.93,949,822,True,4.44,Thailand,,2026-03-01
P-JB-Bl-93,JBL Bluetooth Speaker,B-JBL,JBL,S-37,JBL Official Store,1948731.06,2392934.56,3085,1042,True,4.75,Malaysia,,2026-03-01
P-An-Ch-94,Anker Charger,B-Anker,Anker,S-48,Anker Official Store,454645.93,560862.9,4590,1484,True,4.49,Thailand,,2026-03-01
P-Pa-Mo-95,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-38,Paula's Choice Official Store,754374.68,772436.15,274,25,True,4.97,Malaysia,,2026-03-01
P-Pa-Se-96,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-49,Paula's Choice Official Store,933074.12,1127364.01,3000,836,True,4.62,Malaysia,,2026-03-01
P-Lo-Ke-97,Logitech Keyboard,B-Logitech,Logitech,S-33,Logitech Official Store,932013.37,1183863.53,2883,2241,True,4.99,Malaysia,,2026-03-01
P-Lo-We-98,Logitech Webcam,B-Logitech,Logitech,S-8,Logitech Official Store,1321899.08,1577578.63,2970,1067,True,4.76,Thailand,,2026-03-01
P-Ne-Co-99,Nestle Coffee,B-Nestle,Nestle,S-5,Nestle Official Store,187430.35,215330.83,1794,280,True,4.52,Vietnam,,2026-03-01
P-Pa-Se-100,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-5,Paula's Choice Official Store,952826.38,1215931.36,1910,187,True,4.58,Vietnam,,2026-03-01
P-An-Ch-101,Anker Charger,B-Anker,Anker,S-22,Anker Official Store,425725.64,512178.77,1073,819,True,4.82,Vietnam,,2026-03-01
P-JB-He-102,JBL Headphones,B-JBL,JBL,S-39,JBL Official Store,1350048.8,1748616.39,4865,799,True,4.58,Thailand,,2026-03-01
P-Lo-Ke-103,Logitech Keyboard,B-Logitech,Logitech,S-15,Logitech Official Store,955830.91,980613.94,1077,275,True,4.77,Thailand,,2026-03-01
P-Lo-Ke-104,Logitech Keyboard,B-Logitech,Logitech,S-32,Logitech Official Store,881042.13,975751.28,3225,880,True,4.85,Malaysia,,2026-03-01
P-Ne-Co-105,Nestle Coffee,B-Nestle,Nestle,S-17,Nestle Official Store,163913.84,194230.24,3598,726,True,4.97,Malaysia,,2026-03-01
P-Pa-Cl-106,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-23,Paula's Choice Official Store,756448.78,818726.46,1158,1703,True,4.32,Malaysia,,2026-03-01
P-Lo-Ke-107,Logitech Keyboard,B-Logitech,Logitech,S-30,Logitech Official Store,752982.39,885277.39,1686,82,True,4.25,Vietnam,,2026-03-01
P-Lo-Ke-108,Logitech Keyboard,B-Logitech,Logitech,S-47,Logitech Official Store,967584.14,991057.41,4650,1222,True,4.85,Thailand,,2026-03-01
P-Lo-We-109,Logitech Webcam,B-Logitech,Logitech,S-41,Logitech Official Store,1297616.95,1407984.4,1537,1008,True,4.01,Thailand,,2026-03-01
P-Ne-Ce-110,Nestle Cereal,B-Nestle,Nestle,S-5,Nestle Official Store,141533.67,162962.55,938,594,True,4.89,Malaysia,,2026-03-01
P-Pa-Mo-111,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-21,Paula's Choice Official Store,785189.16,986686.64,1583,2347,True,4.24,Vietnam,,2026-03-01
P-Ne-Co-112,Nestle Coffee,B-Nestle,Nestle,S-29,Nestle Official Store,186855.47,234222.71,4100,1494,True,4.47,Thailand,,2026-03-01
P-An-Ch-113,Anker Charger,B-Anker,Anker,S-1,Anker Official Store,438900.06,499101.83,4959,1036,True,4.46,Vietnam,,2026-03-01
P-Pa-Mo-114,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,641801.69,687762.9,4815,1995,True,4.43,Vietnam,,2026-03-01
P-Pa-Mo-115,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-17,Paula's Choice Official Store,787799.28,922358.04,2212,378,True,4.64,Malaysia,,2026-03-01
P-Ne-Ch-116,Nestle Chocolate Drink,B-Nestle,Nestle,S-1,Nestle Official Store,111368.64,114271.07,3329,758,True,4.89,Malaysia,,2026-03-01
P-JB-Bl-117,JBL Bluetooth Speaker,B-JBL,JBL,S-27,JBL Official Store,1732536.6,2245412.33,3636,1839,True,4.17,Vietnam,,2026-03-01
P-Ne-Ch-118,Nestle Chocolate Drink,B-Nestle,Nestle,S-16,Nestle Official Store,138221.25,168963.36,4378,2009,True,4.51,Thailand,,2026-03-01
P-Lo-Ke-119,Logitech Keyboard,B-Logitech,Logitech,S-2,Logitech Official Store,841848.68,886654.89,91,1499,True,4.7,Malaysia,,2026-03-01
P-JB-He-120,JBL Headphones,B-JBL,JBL,S-37,JBL Official Store,1411815.19,1551903.0,4117,1713,True,4.87,Vietnam,,2026-03-01
P-JB-He-121,JBL Headphones,B-JBL,JBL,S-45,JBL Official Store,1809960.28,2204353.05,3934,2232,True,4.38,Thailand,,2026-03-01
P-An-Ch-122,Anker Charger,B-Anker,Anker,S-18,Anker Official Store,476957.99,497694.6,457,2019,True,4.48,Malaysia,,2026-03-01
P-Ne-Ch-123,Nestle Chocolate Drink,B-Nestle,Nestle,S-9,Nestle Official Store,129223.56,150258.71,1255,159,True,4.98,Thailand,,2026-03-01
P-Pa-Se-124,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-30,Paula's Choice Official Store,974227.92,996921.8,1331,763,True,4.08,Vietnam,,2026-03-01
P-Ne-Co-125,Nestle Coffee,B-Nestle,Nestle,S-45,Nestle Official Store,176845.0,205857.18,3337,707,True,4.92,Malaysia,,2026-03-01
P-Pa-Se-126,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-5,Paula's Choice Official Store,947531.57,1173182.71,4998,671,True,4.04,Thailand,,2026-03-01
P-An-Po-127,Anker Power Bank,B-Anker,Anker,S-28,Anker Official Store,808774.39,961667.91,1293,1022,True,5.0,Thailand,,2026-03-01
P-Lo-Ke-128,Logitech Keyboard,B-Logitech,Logitech,S-23,Logitech Official Store,764004.12,911721.32,296,1443,True,4.01,Vietnam,,2026-03-01
P-JB-Bl-129,JBL Bluetooth Speaker,B-JBL,JBL,S-35,JBL Official Store,1765822.95,2040462.99,1089,1429,True,4.36,Thailand,,2026-03-01
P-An-Ch-130,Anker Charger,B-Anker,Anker,S-41,Anker Official Store,415380.62,506668.55,1360,355,True,4.91,Malaysia,,2026-03-01
P-Pa-Se-131,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-48,Paula's Choice Official Store,877760.43,1119632.83,1605,1766,True,4.55,Vietnam,,2026-03-01
P-JB-Bl-132,JBL Bluetooth Speaker,B-JBL,JBL,S-14,JBL Official Store,1850385.35,2018601.48,4461,1386,True,4.2,Vietnam,,2026-03-01
P-Pa-Se-133,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,765751.63,830966.46,785,1689,True,4.29,Vietnam,,2026-03-01
P-Ne-Ce-134,Nestle Cereal,B-Nestle,Nestle,S-47,Nestle Official Store,154823.53,165134.16,822,2102,True,5.0,Vietnam,,2026-03-01
P-Ne-Ch-135,Nestle Chocolate Drink,B-Nestle,Nestle,S-30,Nestle Official Store,121568.57,137698.86,326,1634,True,4.46,Thailand,,2026-03-01
P-Ne-Co-136,Nestle Coffee,B-Nestle,Nestle,S-31,Nestle Official Store,173025.57,176875.2,95,884,True,4.58,Thailand,,2026-03-01
P-Ne-Ch-137,Nestle Chocolate Drink,B-Nestle,Nestle,S-25,Nestle Official Store,137225.47,171519.62,3744,1130,True,4.65,Thailand,,2026-03-01
P-Ne-Ch-138,Nestle Chocolate Drink,B-Nestle,Nestle,S-33,Nestle Official Store,120825.24,149543.56,3774,2130,True,4.38,Thailand,,2026-03-01
P-Lo-Ke-139,Logitech Keyboard,B-Logitech,Logitech,S-21,Logitech Official Store,864096.47,1076890.38,3193,10,True,4.5,Thailand,,2026-03-01
P-Ne-Ch-140,Nestle Chocolate Drink,B-Nestle,Nestle,S-26,Nestle Official Store,110849.34,128990.88,1168,400,True,4.05,Malaysia,,2026-03-01
P-An-US-141,Anker USB-C Cable,B-Anker,Anker,S-21,Anker Official Store,249196.11,314331.87,44,2420,True,4.13,Thailand,,2026-03-01
P-JB-He-142,JBL Headphones,B-JBL,JBL,S-8,JBL Official Store,1620812.49,1946583.63,3593,173,True,4.4,Malaysia,,2026-03-01
P-Lo-Ke-143,Logitech Keyboard,B-Logitech,Logitech,S-49,Logitech Official Store,958167.37,1019948.81,3007,847,True,4.15,Vietnam,,2026-03-01
P-Ne-Ce-144,Nestle Cereal,B-Nestle,Nestle,S-20,Nestle Official Store,131803.06,163731.14,1246,2296,True,4.3,Malaysia,,2026-03-01
P-Ne-Co-145,Nestle Coffee,B-Nestle,Nestle,S-23,Nestle Official Store,187566.96,211422.09,961,2143,True,4.54,Thailand,,2026-03-01
P-An-US-146,Anker USB-C Cable,B-Anker,Anker,S-43,Anker Official Store,231006.86,258014.12,2948,2120,True,4.15,Thailand,,2026-03-01
P-JB-He-147,JBL Headphones,B-JBL,JBL,S-34,JBL Official Store,1429828.8,1647366.47,3315,1938,True,4.73,Thailand,,2026-03-01
P-An-Ch-148,Anker Charger,B-Anker,Anker,S-38,Anker Official Store,352091.86,427526.68,1112,2148,True,4.34,Thailand,,2026-03-01
P-An-Ch-149,Anker Charger,B-Anker,Anker,S-46,Anker Official Store,419796.25,500308.05,4038,1174,True,4.6,Malaysia,,2026-03-01
P-An-Po-150,Anker Power Bank,B-Anker,Anker,S-41,Anker Official Store,575246.62,646398.68,3082,195,True,4.51,Malaysia,,2026-03-01
P-JB-He-151,JBL Headphones,B-JBL,JBL,S-3,JBL Official Store,1549151.5,1805783.25,1164,748,True,4.36,Malaysia,,2026-03-01
P-An-US-152,Anker USB-C Cable,B-Anker,Anker,S-19,Anker Official Store,286020.54,356284.31,539,1338,True,4.44,Thailand,,2026-03-01
P-Lo-Ke-153,Logitech Keyboard,B-Logitech,Logitech,S-19,Logitech Official Store,873691.84,1010363.35,2558,439,True,4.25,Malaysia,,2026-03-01
P-An-Po-154,Anker Power Bank,B-Anker,Anker,S-12,Anker Official Store,631467.15,791894.34,4679,2065,True,4.32,Thailand,,2026-03-01
P-Pa-Mo-155,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-37,Paula's Choice Official Store,801906.32,870815.73,3355,1534,True,4.53,Vietnam,,2026-03-01
P-JB-Ea-156,JBL Earbuds,B-JBL,JBL,S-41,JBL Official Store,1583626.93,1806736.51,3083,1595,True,4.64,Malaysia,,2026-03-01
P-Lo-Ke-157,Logitech Keyboard,B-Logitech,Logitech,S-9,Logitech Official Store,788031.32,875939.15,4972,1253,True,4.49,Vietnam,,2026-03-01
P-Lo-Ke-158,Logitech Keyboard,B-Logitech,Logitech,S-38,Logitech Official Store,881806.01,1067067.15,3297,1231,True,4.13,Vietnam,,2026-03-01
P-Pa-Mo-159,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-27,Paula's Choice Official Store,973176.06,1114022.3,1778,1881,True,4.57,Malaysia,,2026-03-01
P-Pa-Cl-160,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-37,Paula's Choice Official Store,521271.97,544879.96,3417,1194,True,4.83,Thailand,,2026-03-01
P-Ne-Co-161,Nestle Coffee,B-Nestle,Nestle,S-3,Nestle Official Store,163845.95,208658.55,946,2075,True,4.49,Vietnam,,2026-03-01
P-An-Po-162,Anker Power Bank,B-Anker,Anker,S-27,Anker Official Store,549964.83,649619.23,4600,1451,True,4.07,Malaysia,,2026-03-01
P-An-US-163,Anker USB-C Cable,B-Anker,Anker,S-31,Anker Official Store,213275.93,218737.2,4989,1176,True,4.01,Thailand,,2026-03-01
P-Pa-Mo-164,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,792868.8,925237.2,4842,1812,True,4.25,Thailand,,2026-03-01
P-Pa-Se-165,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-8,Paula's Choice Official Store,900626.63,993484.89,2561,1817,True,4.27,Malaysia,,2026-03-01
P-An-US-166,Anker USB-C Cable,B-Anker,Anker,S-9,Anker Official Store,240055.49,311453.85,3153,1073,True,4.48,Thailand,,2026-03-01
