product_id,product_name,brand_id,brand_name,seller_id,seller_name,price_current,price_original,sold_count,review_count,in_stock,rating_score,location,product_url
13381898489,"[the Whoo Official] the Whoo Uv Red Vitamin Sunscreen Spf 50+, Pa++++ Anti-Aging, Anti-Oxidant, Skin-Soothing Sunscreen Essence Experience Set",13964,THE WHOO,2.00166E+11,The Whoo,750000,,0,,TRUE,,Vietnam,https://www.lazada.vn/products/pdp-i13381898489.html
1229889437,[THE WHOO OFFICIAL] Kem chống nắng phổ rộng kiềm dầu The Whoo Gongjinhyang Hydrating Sunscreen Fluid SPF50+ PA+++ 60ml,13964,THE WHOO,2.00166E+11,The Whoo,1200000,,432,78,TRUE,4.92,Vietnam,https://www.lazada.vn/products/pdp-i1229889437.html
13325928154,[the Whoo Official][New] Intensive Anti-Aging and Strengthening Essence Bichup Ultimate Recovery Nad Power Ampoule 30ml,13964,THE WHOO,2.00166E+11,The Whoo,2800000,,23,3,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i13325928154.html
3152357085,"[the Whoo Official] the Whoo Uv Red Vitamin Sunscreen 50ml, Anti-Aging, Anti-Oxidant, and Skin-Soothing Sunscreen Essence",13964,THE WHOO,2.00166E+11,The Whoo,1349000,,93,8,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i3152357085.html
13380859843,[The Whoo Official] the Whoo Bichup Ultimate Recovery Youth Serum 25ml,13964,THE WHOO,2.00166E+11,The Whoo,2150000,,8,1,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i13380859843.html
1251989474,[the Whoo Official] Oriental Medicine Velvet Matte Lipstick the History of Whoo Gongjinhyang Mi Velvet Lip Rouge 3.5g,13964,THE WHOO,2.00166E+11,The Whoo,980000,,873,169,FALSE,4.89,Vietnam,https://www.lazada.vn/products/pdp-i1251989474.html
1229906304,[the Whoo Official] Whoo Uv Ultimate Ultimate Brightening Sunscreen Spf50+/Pa++++,13964,THE WHOO,2.00166E+11,The Whoo,1250000,,2400,404,FALSE,4.94,Hồ Chí Minh,https://www.lazada.vn/products/pdp-i1229906304.html
3320491649,[the Whoo Official] the Whoo Gongjinhyang Clarifying Cleansing Duo Kit,13964,THE WHOO,2.00166E+11,The Whoo,500000,,21,2,FALSE,5,Hồ Chí Minh,https://www.lazada.vn/products/pdp-i3320491649.html
3314151888,[Hb Gift - Exchange Member Points] Sws Red Envelopes,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,150000,,214,31,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i3314151888.html
2932418207,[Hàng tặng không bán] SWS kem nhân sâm CGR Cream 5ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,540000,,0,1,TRUE,5,Bình Dương,https://www.lazada.vn/products/pdp-i2932418207.html
279120465,Sữa rửa mặt dịu nhẹ Sulwhasoo Gentle Cleansing Foam Ex 200ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,811800,820000,9900,1713,TRUE,4.94,Vietnam,https://www.lazada.vn/products/pdp-i279120465.html
717596527,Anti-Aging Essence from Sulwhasoo First Care Activating Serum 90ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,2871000,2900000,4100,711,TRUE,4.92,Vietnam,https://www.lazada.vn/products/pdp-i717596527.html
2676425484,Lip Balm to Reduce Wrinkles - Sulwhasoo Glowing Lip Balm 3g,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,950000,,376,87,TRUE,4.95,Vietnam,https://www.lazada.vn/products/pdp-i2676425484.html
2757878252,Sulwhasoo Concentrated Ginseng Rejuvenating Eye Cream 15ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,2650000,,216,59,TRUE,4.98,Vietnam,https://www.lazada.vn/products/pdp-i2757878252.html
2675055484,Sulwhasoo Perfecting Lip Color 3g,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,950000,,1200,210,TRUE,4.95,Vietnam,https://www.lazada.vn/products/pdp-i2675055484.html
3074289920,[Hb Gift - Redeem Member Points] Sws Hobobag,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,400000,,104,24,TRUE,4.88,Vietnam,https://www.lazada.vn/products/pdp-i3074289920.html
2492731339,Sulwhasoo Perfecting Cushion Airy 15g - Includes 1 Replacement Core 15g,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1782000,1800000,1600,261,TRUE,4.92,Vietnam,https://www.lazada.vn/products/pdp-i2492731339.html
3261616174,[Hb Gift - Points Redemption] Sws Cgr Cream Sampling 7Ea Sep.24,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,300000,,326,41,TRUE,4.85,Vietnam,https://www.lazada.vn/products/pdp-i3261616174.html
2763568880,[Hb Gift] Cosmetic Bag - Corduroy Pouch,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,400000,,328,53,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i2763568880.html
2492598975,24H Matte Makeup Foundation Powder - Sulwhasoo Perfecting Cushion 15g *Includes 1 Replacement Core 15g,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1782000,1800000,1700,274,TRUE,4.95,Vietnam,https://www.lazada.vn/products/pdp-i2492598975.html
3173501603,[Hb Gift] White Sws Fabric Hair Tie - Sws Chiffon Hair Scrunchie,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,200000,,521,74,TRUE,4.92,Vietnam,https://www.lazada.vn/products/pdp-i3173501603.html
2763787127,[Hb Gift - Points Redemption] Sws Thermos Bottle - Ombre Tumbler 700ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,400000,,396,85,TRUE,4.95,Vietnam,https://www.lazada.vn/products/pdp-i2763787127.html
2757901109,Sulwhasoo Concentrated Ginseng Rejuvenating Serum 50ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,4900500,4950000,553,105,TRUE,4.91,Vietnam,https://www.lazada.vn/products/pdp-i2757901109.html
280568699,Dầu tẩy trang dịu nhẹ Sulwhasoo Gentle Cleansing Oil Ex 200ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,910800,920000,4100,755,TRUE,4.96,Vietnam,https://www.lazada.vn/products/pdp-i280568699.html
3068865356,Sulwhasoo Essential Firming Cream Ex 75ml Essential Soothing and Firming Cream,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,2673000,2700000,159,31,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i3068865356.html
3299324021,| New |   White Ginseng Brightening Essence 30ml - Sulwhasoo Lumiwise Brightening Serum 30ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,3200000,,7,0,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i3299324021.html
3068679971,Sulwhasoo Essential Revitalizing Emulsion Ex 125ml Essential Soothing and Firming Lotion,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1590000,,97,17,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i3068679971.html
3068901194,Sulwhasoo Essential Revitalizing Water Ex 150ml Essential Soothing and Firming Skin Care Water,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1490000,,91,12,TRUE,4.83,Vietnam,https://www.lazada.vn/products/pdp-i3068901194.html
3068714745,Sulwhasoo Essential Firming Cream Ex 50ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1980000,2000000,150,33,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i3068714745.html
2757709875,Sulwhasoo Concentrated Ginseng Rejuvenating Cream 50ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,5346000,5400000,756,130,TRUE,4.97,Vietnam,https://www.lazada.vn/products/pdp-i2757709875.html
3299243675,LUMIWISE BRIGHTENING ESSENCE WATER,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1900000,,0,1,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i3299243675.html
717608125,Anti-Aging Essence from Sulwhasoo First Care Activating Serum 30ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1200000,,1500,277,TRUE,4.87,Vietnam,https://www.lazada.vn/products/pdp-i717608125.html
13354721673,[New] Sulwhasoo First Care Activating Eye Serum 20ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,2400000,,0,,TRUE,,Vietnam,https://www.lazada.vn/products/pdp-i13354721673.html
717432654,Anti-Aging Essence from Sulwhasoo First Care Activating Serum 60ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,2200000,,1700,337,TRUE,4.87,Vietnam,https://www.lazada.vn/products/pdp-i717432654.html
2757892057,Sulwhasoo Concentrated Ginseng Rejuvenating Water 150ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,2250000,,232,58,TRUE,5,Vietnam,https://www.lazada.vn/products/pdp-i2757892057.html
2675082004,Water-Resistant Oil-Control Sunscreen Milk 50ml - Sulwhasoo Uv Daily Fluid Sunscreen 50ml Spf 50+ / Pa+++,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,1300000,,238,67,TRUE,4.93,Vietnam,https://www.lazada.vn/products/pdp-i2675082004.html
2757758700,Sulwhasoo Concentrated Ginseng Rejuvenating Serum 30ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,3300000,,296,68,TRUE,4.99,Vietnam,https://www.lazada.vn/products/pdp-i2757758700.html
2757738663,Sulwhasoo Concentrated Ginseng Rejuvenating Emulsion 125ml,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,2400000,,189,42,TRUE,4.93,Vietnam,https://www.lazada.vn/products/pdp-i2757738663.html
2776847346,Concentrated Ginseng Essence Helps Rescue Skin Sulwhasoo Concentrated Ginseng Rejuvenating Ampoule 20g,13876,Sulwhasoo,1000128028,Sulwhasoo Flagship Store,3100000,,126,28,TRUE,4.86,Vietnam,https://www.lazada.vn/products/pdp-i2776847346.html
